x-axis,1
second,Volt
+29.8875E-09,-96.8279757217E-03
+30.0437E-09,-96.8279757217E-03
+30.2000E-09,-95.4209405609E-03
+30.3562E-09,-91.8028501474E-03
+30.5125E-09,-90.3958149866E-03
+30.6687E-09,-85.3706894122E-03
+30.8250E-09,-77.5314935163E-03
+30.9812E-09,-63.8631519542E-03
+31.1375E-09,-53.8129008055E-03
+31.2937E-09,-43.7626496569E-03
+31.4500E-09,-33.7123985082E-03
+31.6062E-09,-23.6621473596E-03
+31.7625E-09,-15.0189313717E-03
+31.9187E-09,-9.9938057974E-03
+32.0750E-09,-4.9686802231E-03
+32.2312E-09,-2.7576249704E-03
+32.3875E-09,-6.3757153839E-03
+32.5437E-09,-7.7827505447E-03
+32.7000E-09,-14.2149112798E-03
+32.8562E-09,-22.8581272677E-03
+33.0125E-09,-27.8832528420E-03
+33.1687E-09,-31.5013432555E-03
+33.3250E-09,-32.9083784163E-03
+33.4812E-09,-36.5264688298E-03
+33.6375E-09,-36.5264688298E-03
+33.7937E-09,-35.1194336690E-03
+33.9500E-09,-30.0943080947E-03
+34.1062E-09,-26.4762176812E-03
+34.2625E-09,-25.0691825204E-03
+34.4187E-09,-20.0440569461E-03
+34.5750E-09,-15.0189313717E-03
+34.7312E-09,-9.9938057974E-03
+34.8875E-09,-6.3757153839E-03
+35.0437E-09,-4.9686802231E-03
+35.2000E-09,-1.3505898096E-03
+35.3562E-09,-1.3505898096E-03
+35.5125E-09,-1.3505898096E-03
+35.6687E-09,-1.3505898096E-03
+35.8250E-09,-1.3505898096E-03
+35.9812E-09,-1.3505898096E-03
+36.1375E-09,-1.3505898096E-03
+36.2937E-09,-2.7576249704E-03
+36.4500E-09,-6.3757153839E-03
+36.6062E-09,-6.3757153839E-03
+36.7625E-09,-6.3757153839E-03
+36.9187E-09,-6.3757153839E-03
+37.0750E-09,-6.3757153839E-03
+37.2312E-09,-6.3757153839E-03
+37.3875E-09,-6.3757153839E-03
+37.5437E-09,-6.3757153839E-03
+37.7000E-09,-4.9686802231E-03
+37.8562E-09,-1.3505898096E-03
+38.0125E-09,+56.4453512E-06
+38.1687E-09,+3.6745357647E-03
+38.3250E-09,+6.4886060863E-03
+38.4812E-09,+15.1318220742E-03
+38.6375E-09,+18.7499124877E-03
+38.7937E-09,+20.1569476485E-03
+38.9500E-09,+23.7750380620E-03
+39.1062E-09,+23.7750380620E-03
+39.2625E-09,+22.3680029012E-03
+39.4187E-09,+18.7499124877E-03
+39.5750E-09,+15.9358421661E-03
+39.7312E-09,+7.2926261783E-03
+39.8875E-09,+3.6745357647E-03
+40.0437E-09,+2.2675006039E-03
+40.2000E-09,-2.7576249704E-03
+40.3562E-09,-6.3757153839E-03
+40.5125E-09,-6.3757153839E-03
+40.6687E-09,-6.3757153839E-03
+40.8250E-09,-6.3757153839E-03
+40.9812E-09,-6.3757153839E-03
+41.1375E-09,-6.3757153839E-03
+41.2937E-09,-6.3757153839E-03
+41.4500E-09,-6.3757153839E-03
+41.6062E-09,-6.3757153839E-03
+41.7625E-09,-4.9686802231E-03
+41.9187E-09,-1.3505898096E-03
+42.0750E-09,-1.3505898096E-03
+42.2312E-09,-1.3505898096E-03
+42.3875E-09,-1.3505898096E-03
+42.5437E-09,-1.3505898096E-03
+42.7000E-09,-2.7576249704E-03
+42.8562E-09,-6.3757153839E-03
+43.0125E-09,-7.7827505447E-03
+43.1687E-09,-12.8078761190E-03
+43.3250E-09,-19.2400368542E-03
+43.4812E-09,-27.8832528420E-03
+43.6375E-09,-34.3154135771E-03
+43.7937E-09,-44.3656647258E-03
+43.9500E-09,-54.4159158744E-03
+44.1062E-09,-64.4661670230E-03
+44.2625E-09,-73.1093830109E-03
+44.4187E-09,-78.1345085852E-03
+44.5750E-09,-84.5666693203E-03
+44.7312E-09,-94.6169204690E-03
+44.8875E-09,-104.6671716176E-03
+45.0437E-09,-114.7174227662E-03
+45.2000E-09,-124.7676739149E-03
+45.3562E-09,-134.8179250635E-03
+45.5125E-09,-143.4611410514E-03
+45.6687E-09,-148.4862666257E-03
+45.8250E-09,-154.9184273608E-03
+45.9812E-09,-163.5616433486E-03
+46.1375E-09,-167.1797337622E-03
+46.2937E-09,-168.5867689230E-03
+46.4500E-09,-172.2048593365E-03
+46.6062E-09,-172.2048593365E-03
+46.7625E-09,-172.2048593365E-03
+46.9187E-09,-172.2048593365E-03
+47.0750E-09,-172.2048593365E-03
+47.2312E-09,-170.7978241757E-03
